Device3,68.61341315152609,7.875269746028006,2.913298332988276,3,Edge,2.0530805587768555
Device4,17.5730657600523,7.9733016311295515,3.2619575275066532,1,Device,2.053546190261841
Device5,19.401593784323474,7.965222795964605,9.680960038635218,2,Device,2.057734489440918
Device1,10.758923917584003,3.6248756528535453,2.752946774853887,3,Device,2.0548362731933594
Device2,58.59702160066919,1.8223264998988724,8.0560938174702,2,Edge,2.0586562156677246
Device3,29.520139490489466,2.430708871646294,3.260679456446212,1,Device,2.0414352416992188
Device4,20.097978999519917,2.4360429380515196,9.491915402643702,2,Device,2.042154550552368
Device1,42.754712151617134,3.5667470727724355,9.856483606980374,3,Device,2.045755624771118
Device2,43.06826625442267,3.882792791252116,2.652758017909191,1,Device,2.055227279663086
Device3,25.139097124821863,2.692342478591472,3.6859089218228096,3,Device,2.04530668258667
Device4,13.231835571469645,4.253126873937693,6.540935258684257,1,Device,2.0583064556121826
Device5,54.775054607374216,3.1243630558936397,1.8236328734017047,2,Edge,2.0358572006225586
Device1,23.95721283349074,2.1984065055340345,4.8171074641370115,3,Device,2.058793306350708
Device3,26.84983416902248,3.7441180748403466,2.9417626815198763,3,Device,2.0284767150878906
Device4,39.47017211480379,1.01585176495337,6.864693520609697,2,Device,2.05379319190979
Device5,45.40580663310722,3.958783012402671,9.229598404909117,1,Device,2.0427229404449463
Device1,59.448671816254546,4.705398100629921,4.968351922004554,3,Edge,2.046025037765503
Device2,47.272672813053745,7.615168872721287,6.459511170956944,3,Device,2.050658941268921
Device3,20.264410649105788,3.454615357170269,3.259382321173104,3,Device,2.0537588596343994
Device4,28.67257211592361,2.833815352345495,3.9163649911495706,3,Device,2.0493927001953125
Device5,66.28063617073158,1.889085655908458,3.4630603099989385,2,Edge,2.039358139038086
Device1,22.92083222721434,5.133831890024672,7.023911283561855,2,Device,2.050581693649292
Device2,56.0350075611093,2.295306744784712,5.878630534215473,1,Edge,2.0258662700653076
Device3,43.47024181310092,5.6383790096420485,5.11608787182702,1,Device,2.056946039199829
Device5,39.341792243781214,5.645210234714944,7.655575672571114,2,Device,2.0407776832580566
Device1,26.99658746395253,2.021002104780764,5.776756606101347,2,Device,2.0585556030273438
Device2,42.21933961241323,3.353448789409634,8.329127118433332,2,Device,2.051640510559082
Device3,33.51777378207801,1.3461190045962148,5.726004870115355,3,Device,2.0424556732177734
Device4,67.62709688835002,6.979285578858597,9.047210374216819,1,Edge,2.049699068069458
Device5,48.31275168537091,4.01261345835422,5.102193338208698,1,Device,2.0389370918273926
Device1,24.44234040805273,4.46889654888747,6.412436671437229,2,Device,2.056023359298706
Device2,66.64848513798808,7.438464968254259,6.956050774631626,1,Edge,2.047553062438965
Device3,69.52616656579269,1.4272207329026925,4.814274055404592,1,Edge,2.0479164123535156
Device5,62.727990316744794,4.32482283910497,6.485275436600681,3,Edge,2.061652898788452
Device1,62.60016023893623,1.3122415223396748,6.100261587582035,2,Edge,2.0505218505859375
Device2,37.16058400017596,2.993434945595968,2.0737545827407877,2,Device,2.054274559020996
Device3,10.441657580382245,7.421069672351082,8.40760444839357,1,Device,2.0370965003967285
Device4,58.021336202842434,6.512882044806939,6.120279812487667,2,Edge,2.0501766204833984
Device5,49.37140372869285,6.208585652699999,6.940404755247371,3,Edge,2.052058696746826
Device1,63.37713512556286,6.170348639980526,2.973626830324368,1,Edge,2.0591471195220947
Device2,10.82938476803989,2.326826551251751,3.1255111333908348,2,Device,2.062988758087158
Device3,43.83532383272713,3.1460131650009906,9.681148714931503,3,Device,2.0594022274017334
Device5,41.53302663068378,1.3550507275277615,7.964196364742819,2,Device,2.052515983581543
Device1,55.04937705197034,7.443046210207858,1.543307143023193,3,Edge,2.057149648666382
Device2,19.287924781270345,2.865570537071602,2.90522359975562,1,Device,2.056694269180298
Device3,58.31206921455656,5.867394721464032,1.4724118391581351,3,Edge,2.0511465072631836
Device4,60.752918640014684,6.80419320135713,9.528256274463567,3,Edge,2.0501554012298584
Device5,68.33022243102482,5.20842872064708,9.538940607630868,2,Edge,2.045219659805298
Device2,35.6643352469247,5.49172180383086,7.699722434684175,1,Device,2.072585344314575
Device3,36.051873619796346,7.6475726707732825,4.652050151239438,3,Device,2.049553394317627
Device4,66.53981678270925,5.434377927692525,6.4348159652935095,2,Edge,2.056103229522705
Device5,17.983555769008355,1.6589890589688754,9.290488777596883,1,Device,2.0628561973571777
Device1,23.85681588768532,5.027664024550149,5.293226657275634,1,Device,2.0595524311065674
Device2,33.886935928647276,5.416462185705876,1.2660539023234407,3,Device,2.0517468452453613
Device3,24.79914705783192,1.5827976677123614,3.499619809178765,2,Device,2.058429479598999
Device4,55.32941813342546,7.766190781072825,7.479927515022107,3,Edge,2.041121244430542
Device5,55.29165878652599,7.025562011954592,1.9845415761090424,1,Edge,2.042497158050537
Device2,31.485364887403517,3.1742092955263974,2.699852242515671,3,Device,2.0668463706970215
Device3,12.331816316736923,3.447952118742221,5.124425888359026,1,Device,2.0632927417755127
Device4,42.9588073129642,4.140547011656404,6.265242614907193,1,Device,2.0546045303344727
Device5,24.885465735051444,6.024139358501014,2.6414230901725078,1,Device,2.053656578063965
Device1,39.10443746569416,1.2574251644363965,7.734851402204429,1,Device,87.31334567070007
Device2,49.52424767431887,4.364044247374485,9.83207336959426,3,Edge,2.0450923442840576
Device3,13.988750234797248,2.9825823791946,6.1288290702172805,3,Device,2.0787668228149414
Device4,55.34124821345127,7.551000767422753,3.1558428644798457,3,Edge,173.34179210662842
Device2,14.12024112157514,4.601806258936433,8.321552997612901,2,Device,2.0523617267608643
Device3,56.12363018499845,6.423214891796619,1.913218826630461,3,Edge,2.034961462020874
Device4,13.033453056856123,1.649766717817291,1.2590309697185469,2,Device,2.0205178260803223
Device5,38.72061090188157,4.961947710707625,1.189383531925405,2,Device,2.0398669242858887
Device1,16.646776983840482,3.2165174270096015,9.392863922740286,1,Device,2.0514187812805176
Device2,60.62008161002874,3.124569369660855,1.9860352257805403,2,Edge,2.0579540729522705
Device3,64.70527456806349,5.66775139615323,6.70286736469,3,Edge,2.0557336807250977
Device4,24.553303291357054,6.102490498691568,4.72491746639561,1,Device,2.046013116836548
Device5,19.908731096184546,1.61607477855807,6.78532498485032,1,Device,2.0579397678375244
Device1,22.67181850587118,3.9440219245099373,9.56034863692029,1,Device,2.0480599403381348
Device3,66.34503189678222,3.273504121831197,1.4882474205260068,3,Edge,2.062821388244629
Device4,57.69234576501805,7.852481372105021,7.1277686769446165,2,Edge,2.0621261596679688
Device5,46.493523748430555,6.666831098285008,7.870553123462388,1,Device,2.0444352626800537
Device1,30.571722155559492,2.261603197294882,4.0430226818510775,1,Device,2.036602735519409
Device2,16.35789030642845,3.253211578111292,8.076954192653666,1,Device,2.0254404544830322
Device3,12.485504661914756,4.2423460457905655,7.206310687092801,3,Device,2.0414061546325684
Device4,31.96601015708781,1.1631248965691836,8.532228978350542,1,Device,2.042172431945801
Device5,52.6961261384882,6.336051163964759,9.391677083381362,3,Edge,2.038529396057129
Device2,66.62674465132724,6.041410358652493,9.056730103786261,3,Edge,2.073338031768799
Device3,38.64030030482236,5.133958357963052,4.108895485234687,2,Device,2.0276548862457275
Device4,42.0496144421407,6.85814303450198,2.4594482381505367,2,Device,2.0443689823150635
Device5,69.51299953296862,2.4996984995727134,7.415760372105379,2,Edge,2.0242762565612793
Device1,48.48352621388777,2.0142172851694524,7.461155927144876,3,Device,2.0466039180755615
Device2,17.19253474438922,1.7498712219111752,8.12499519548833,2,Device,2.0486714839935303
Device3,57.456690786923495,3.9943197559472656,9.642153930421074,1,Edge,2.0641744136810303
Device4,34.45729356888782,2.8236227767482656,4.259377126815831,2,Device,2.048191785812378
Device5,11.712279346735535,1.6743825911699763,9.840543051524914,2,Device,2.049079179763794
Device2,31.274032572198585,6.144787100144621,9.882175414297437,1,Device,2.05765962600708
Device3,40.47057707326154,2.94703436936766,4.1920365138029805,2,Device,2.05112624168396
Device4,43.31368825635994,5.603781569444626,2.3662750755068127,2,Device,2.0204007625579834
Device5,24.483729895591672,1.4264530553830412,4.2755142835916065,3,Device,2.045473337173462
Device1,48.59949111035751,7.532253725209058,8.635533047612888,2,Device,2.052940607070923
Device2,64.41040497780278,5.93959497769036,8.520335705381664,1,Edge,2.0533013343811035
Device3,63.73874777934852,2.3378697086286193,9.717496417946435,2,Edge,2.044842481613159
Device4,42.77924273696522,2.5130288636532896,2.9756911032440825,1,Device,2.0315146446228027
Device5,47.401569034877554,7.188282765135017,7.474814429566936,3,Device,2.0380470752716064
Device1,16.465474858754753,6.322805514698411,6.479265715050802,1,Device,2.02624249458313
Device3,27.39243438239589,5.868947934264217,6.849701071012937,1,Device,2.030073642730713
Device4,38.54579246623798,7.6076939576643134,2.3295717032648953,1,Device,2.0463545322418213
Device5,47.65275963324425,4.999456852808848,6.784764233415643,2,Device,2.036360502243042
Device1,29.641722602688393,3.294143561382479,5.22855744148442,3,Device,2.035466432571411
Device2,26.919959979220337,4.596987237359442,9.076643183944492,2,Device,2.040389060974121
Device3,11.977988604134477,3.104465081023516,5.715716742746035,3,Device,2.034961223602295
Device4,33.30349824496216,7.668629174541206,2.073413362813817,3,Device,2.038534164428711
Device5,33.37597844825847,1.4960644931294877,5.786897001263321,3,Device,2.0615639686584473
Device1,62.30326467910222,5.034399466597819,9.821557905616714,2,Edge,2.0421416759490967
Device2,60.43211832502503,7.0085360945890205,3.0576142091172174,1,Edge,2.0311267375946045
Device4,53.864102479775454,3.591741537314807,6.201441740151358,3,Edge,2.0430400371551514
Device5,24.731567934280122,3.093442341748458,7.2760781421770915,2,Device,2.043543577194214
Device1,29.379181746862745,1.6114808346143086,3.3561621891861027,1,Device,2.0417890548706055
Device2,28.232379541496616,6.828193723352472,7.474479707442959,1,Device,2.082526206970215
Device3,40.491388688186156,2.8270937877203384,5.842493039037194,2,Device,2.069079875946045
Device4,53.01921208799179,7.759673523166718,2.5733740973496975,2,Edge,2.0731332302093506
Device5,63.84135179374621,1.4229469818153742,7.798708628580782,1,Edge,2.0525753498077393
Device1,32.75254840273466,1.488011602127504,4.006593737809643,1,Device,2.034780979156494
Device2,22.0483669516427,6.882892562563138,4.220999071401263,2,Device,2.044769763946533
Device3,31.96409147682111,7.203156141939997,4.504212503130636,3,Device,2.0370774269104004
Device4,17.78844783492416,3.77347852102135,5.0819340050743875,1,Device,2.0385196208953857
Device1,43.587068290385766,4.287800181223876,1.2234149137993142,3,Device,2.0418403148651123
Device2,52.14966863242633,7.303482817858187,1.9000528206486598,1,Edge,2.028167963027954
Device3,30.18429755713518,4.295288906612294,3.7543293572009704,2,Device,2.0526084899902344
Device4,42.06888770630927,5.090496609728157,4.449931848348291,3,Device,2.0194344520568848
Device5,38.850448894339394,2.166815515274289,2.966625839564383,3,Device,2.055922746658325
Device1,13.288772323697026,7.57445710572657,3.6582635019890226,1,Device,2.0284905433654785
Device2,46.668893391613906,3.3963377071803236,3.827844768257531,1,Device,2.0708508491516113
Device3,65.20960094941435,5.082419093514941,9.163442800020817,1,Edge,2.023794651031494
Device4,65.55273179301761,2.8969433302865024,9.590224526744095,1,Edge,2.027184247970581
Device1,20.69175224926171,2.6935775704238436,8.45232809891488,1,Device,2.054633378982544
Device2,37.932385550342545,4.679125560335351,1.015766216458957,1,Device,2.0237374305725098
Device3,44.85183429870365,1.9457058211885927,8.815408134405466,2,Device,2.0417068004608154
Device4,42.37167021728061,3.8550203039036735,3.616313266726001,3,Device,2.0532479286193848
Device5,54.97115691739209,1.5978837517103373,5.4302600430015175,2,Edge,2.0257651805877686
Device1,32.39918047938896,2.0535808588928703,4.851685895636532,3,Device,2.056297779083252
Device2,11.887295172462117,6.689029179232296,8.810528405655077,2,Device,2.044363021850586
Device3,39.714497948639476,2.0555057967968726,6.454255745510966,2,Device,2.0448031425476074
Device5,64.5966224653902,1.2686700378575524,9.16685750592439,3,Edge,2.0394229888916016
Device1,19.37012714319478,2.5584172376318035,6.2238980734178755,1,Device,2.028170108795166
Device2,56.621380510571164,3.3124583946267068,9.714098286434554,1,Edge,2.052117347717285
Device1,44.49106944522546,5.737757039814699,7.931832368848518,1,Device,2.033942937850952
Device2,44.1810109202205,4.937163036322394,2.481093024876121,1,Device,2.0428309440612793
Device3,24.86380920601617,6.019059778726339,1.0950225106359621,2,Device,2.0485928058624268
Device4,23.423071044320913,7.485622914476926,8.782834623082973,1,Device,2.0346763134002686
Device1,69.32181072512259,7.253430191366425,2.6094285131828228,1,Edge,2.049649477005005
Device2,69.84785521142038,4.693508445684874,8.803538485417505,1,Edge,2.046175956726074
Device3,55.20993199477483,1.7445310129393483,6.089365957406256,3,Edge,2.053422451019287
Device4,29.151942125801057,6.92615310359163,7.966484636700522,3,Device,2.0583696365356445
Device5,59.12243436361187,3.5276445708499335,2.3282189372261426,3,Edge,2.0580248832702637
Device1,64.50553272781002,1.8431162540350963,4.66400024143557,1,Edge,2.061518430709839
Device2,39.66667351457886,4.446600784531422,7.570999717164031,2,Device,2.029463052749634
Device3,54.330866787127874,4.169049877014893,9.064246333350976,2,Edge,2.0603959560394287
Device4,27.61234393853353,2.5517744842869705,8.966909857499992,2,Device,2.04414701461792
Device1,64.65827003766222,3.1575744545445352,3.234881486879724,3,Edge,2.04309344291687
Device2,15.72596177243762,2.256340353593802,9.937895594349582,2,Device,2.038513422012329
Device3,17.39038942292205,7.814234573388563,7.811201018393319,1,Device,2.03739595413208
Device4,67.12281872192833,3.2167076470622717,8.740059500159957,1,Edge,2.024477481842041
Device5,11.827070500665144,1.1057745841004145,3.8727319755272536,3,Device,2.038728952407837
Device1,54.04067585090707,4.961697938515199,2.1338367395761333,3,Edge,2.065471887588501
Device2,13.926812877012736,1.704646102510341,8.783831589436897,2,Device,2.0621166229248047
Device4,39.02300590463322,4.5492896252450965,2.8667666094177546,3,Device,2.0330252647399902
Device5,22.08977525740354,7.9191448876009805,6.698214408908816,3,Device,2.0487377643585205
Device1,10.925141060084105,6.0867762270362915,9.897851577236752,1,Device,2.04883074760437
Device2,42.151618411450414,5.544932423907528,4.351020940294214,2,Device,2.0411124229431152
Device3,40.58959717572306,2.782200309117682,5.882639387720563,1,Device,2.033984661102295
Device4,30.543968018368773,4.534877787838294,8.573851310022338,2,Device,2.043104887008667
Device5,49.79479709448081,5.070357244613925,7.985742625857991,2,Device,2.052938222885132
Device2,61.49982520691172,6.197254595167889,8.05531156218891,3,Edge,2.036224842071533
Device3,47.06722143064206,1.4384271027472173,5.082244777429233,1,Device,2.0360682010650635
Device4,52.91204827458338,4.0910675736781,6.726225060335989,1,Edge,2.0328421592712402
Device5,36.28837175418012,3.515761750744827,7.271800242143348,2,Device,2.041494131088257
Device1,60.92583991288449,3.10675990538416,5.671011280455709,2,Edge,2.029449224472046
Device2,43.61796464276998,5.874764617511878,4.708177439500231,1,Device,2.0287351608276367
Device3,56.30190564389641,2.2407910761556638,2.804107537019731,3,Edge,2.0483531951904297
Device4,41.66580324928171,5.319013098277269,5.25135787698538,2,Device,2.031622886657715
Device5,61.43232466377987,5.735919706896645,9.07053000690784,3,Edge,2.0516607761383057
Device1,48.1248249407291,6.057664134182533,2.2504185927528524,2,Device,2.044215202331543
Device2,33.2637779914573,5.56650233003282,5.322393574991589,3,Device,2.0510475635528564
Device3,58.012334525635595,7.371642859475176,9.632889137887753,3,Edge,2.0407001972198486
Device4,25.24042038978522,6.083592060935173,3.2914208790187294,2,Device,2.03694486618042
Device1,57.88358655323277,6.509965831201956,8.526012639910704,2,Edge,2.0438904762268066
Device2,49.88379214181486,5.369052436061054,6.5376824143076435,3,Device,2.0477335453033447
Device3,39.142490245563195,6.233626400096072,5.670316048797502,3,Device,2.051624298095703
Device4,59.309028973516455,7.4468686105748025,3.291630101298058,3,Edge,2.040506601333618
Device5,13.319620316531594,5.507286001215295,1.1883736124285593,1,Device,2.0231730937957764
Device1,21.638111724780778,7.798328908023731,5.351370521134321,2,Device,2.0240252017974854
Device2,51.974725336752925,1.734608293737314,7.4753468230169124,2,Edge,2.0502593517303467
Device3,66.65625886155925,3.1977218225064217,5.432591520843934,3,Edge,2.044376850128174
Device5,23.679072888143732,2.9354324218872216,8.827599620437507,2,Device,2.0489654541015625
Device1,25.15992915487457,7.9778354076607645,7.253493891682986,1,Edge,2.0287647247314453
Device2,46.18229220564693,2.636263548497069,5.898399528185528,2,Device,2.0469448566436768
Device3,51.05171487972241,7.434067987134353,2.422453688086951,2,Device,2.0383248329162598
Device4,43.51366626975058,2.0672011206723138,7.831147650767837,2,Device,2.039717197418213
Device5,26.229987984620507,7.9412262278887225,7.164102516623195,2,Device,2.0350351333618164
Device1,40.970758473082924,1.0512217880445212,6.703091539973202,2,Device,2.031444549560547
Device2,26.440569207630013,7.539208087150338,5.9993057473387,3,Device,2.0483994483947754
Device3,17.878634261054216,1.5147124450315839,1.2104472789981031,2,Device,2.037362575531006
Device4,48.55288511082277,4.623665140760696,1.8717482363298386,2,Device,2.046966314315796
Device1,24.881742432101518,3.979266434106064,8.261903784937001,2,Device,2.0417823791503906
Device2,27.74317224759138,2.4725657852988827,3.8500197948263137,3,Device,2.043241262435913
Device3,46.77281549748399,7.354904381457486,6.851531396583873,3,Device,2.0428476333618164
Device4,57.18533955525852,1.0108590106456192,5.76538635703167,2,Edge,2.0350916385650635
Device5,62.82583092050175,5.960509624736035,8.581663080528907,2,Edge,2.0480339527130127
Device1,15.595333078316504,5.234916601730772,9.6036455117064,2,Device,2.0284736156463623
Device2,17.450118500962503,7.906032008051071,2.104185785980491,2,Device,2.02659010887146
Device4,31.291390979240642,5.782927728196348,5.645577800294982,1,Device,2.039212226867676
Device5,35.191533672087616,7.900824942723414,8.412280650287869,3,Device,2.034574031829834
Device1,67.83281077052501,4.368939302252899,5.213141228613701,1,Edge,2.05649995803833
Device2,17.918646511468747,2.0455440900905617,9.619003381955558,1,Device,2.0443012714385986
Device3,40.97257200221013,7.9625756091480016,2.446674951926257,2,Device,2.0602195262908936
Device4,60.76778365421754,4.330353192349136,8.625087974707217,1,Edge,2.0561392307281494
Device5,62.413172902018616,7.433454008132037,5.439563140434723,2,Edge,2.0360653400421143
Device1,47.95293585298264,2.5089429729056922,9.196937790357866,3,Device,2.037715196609497
Device2,47.12612416430553,1.7643367597131032,7.139824271346942,3,Device,2.0463616847991943
Device3,14.314497484770424,6.404849847095789,5.734368037366837,2,Device,2.024521827697754
Device4,61.909245212303546,2.748296224408131,3.521897448899858,1,Edge,2.0436065196990967
Device1,40.643259665455545,3.045160045093109,8.436581812601677,2,Device,2.0267181396484375
Device2,13.000223397086298,5.603001152493003,8.035290746643135,1,Device,2.038827419281006
Device3,43.71533512044852,7.091477662048345,8.094782260778532,1,Device,2.0486397743225098
Device4,29.28907884072602,2.1259083209335206,2.847579887649098,3,Device,2.0328917503356934
Device5,24.19040733351998,3.140689495472325,1.8342355440099887,2,Device,2.0456366539001465
Device1,34.492100083488026,6.459522497015502,5.540949762186792,1,Device,2.0525405406951904
Device2,37.29131331643369,5.3950221823962945,1.9720270108463733,1,Device,2.045133352279663
Device4,38.20384209702796,4.149213381721844,8.32637872340975,1,Device,2.0322036743164062
Device5,61.77658847688438,7.230095788391906,1.4979259244555687,2,Edge,2.0435304641723633
Device1,60.95544838138854,5.955478426332118,8.060904690839712,3,Edge,2.0465574264526367
Device2,43.135118650707085,1.2757513325274572,8.33473725896711,1,Device,2.0616018772125244
Device3,24.557235585871588,2.400449324798122,8.704368758372226,2,Device,2.1991100311279297
Device4,23.567527603070577,6.747397234385598,9.882605245719049,3,Device,2.057800531387329
Device5,54.88124573740714,7.28948808237085,5.367488580138146,2,Edge,2.0347511768341064
Device2,47.3124860988353,4.491074600953252,4.441045148746003,1,Device,2.041625738143921
Device3,67.92986389228483,5.026540782312648,3.930924096814444,3,Edge,2.0526928901672363
Device4,63.176701649404265,1.062357027777719,8.21995539474916,1,Edge,2.043987989425659
Device5,19.938803219831538,3.7931301991872632,3.9288593977788198,1,Device,2.0463757514953613
Device1,38.25447762289063,7.291601872487437,4.273274641901972,2,Device,2.0342204570770264
Device2,66.46507017771701,6.988475463148742,1.9336627953005276,1,Edge,2.0172698497772217
Device3,37.69116360350971,6.063104168852328,5.166790065359777,3,Device,2.039020299911499
Device4,36.929869766618374,7.076396757972104,8.391306606689113,3,Device,2.029611825942993
Device5,36.375950628227564,5.889638392907544,8.11192658244365,3,Device,2.047741413116455
Device1,68.56011101611395,3.5503455111807294,3.351693787464289,3,Edge,2.0402791500091553
Device3,50.522119472372864,1.6842341344492486,4.687914240005027,1,Device,2.027916669845581
Device4,56.607708702148436,3.194020988602049,4.249415603798748,1,Edge,2.041320323944092
Device5,18.625389803551045,3.2775669148344946,1.6882820695073382,2,Device,2.064662218093872
Device1,41.65914250637182,1.4850137372907044,1.4291784266767502,3,Device,2.0436148643493652
Device2,28.91281005465457,3.775072970918651,1.6312829771987805,1,Device,2.04008412361145
Device3,45.68828559085712,1.4080721604717361,9.626255038818655,2,Device,2.048741340637207
Device4,55.86851598249713,5.004580073224643,4.356417335940758,3,Edge,2.030015468597412
Device5,43.684470626830866,3.1426995215259597,9.156850677034669,1,Device,2.0516421794891357
Device1,17.547840853922274,5.196271084785548,6.339923647256396,3,Device,2.030526638031006
Device2,38.30248639142768,5.0918769509612165,1.1929355470413432,2,Device,2.044593095779419
Device4,47.60587600758311,4.881564525316778,3.1413839177197596,3,Device,2.027400255203247
Device5,11.64535629346455,7.458870791680828,8.558478262676772,2,Device,2.031351089477539
Device1,55.892749730571545,3.3153492287793855,3.097878905753768,2,Edge,2.0336194038391113
Device2,34.28610825183064,7.060412888274363,9.104129803116027,1,Device,2.0363974571228027
Device3,33.90437890571292,4.330349306876575,7.886098055845791,2,Device,2.0179107189178467
Device4,47.865720473415784,3.023612552894528,8.82632948163753,1,Device,2.0339505672454834
Device5,31.78742624785532,2.8472550803218954,3.8461471782044563,2,Device,2.047926664352417
Device2,28.21862267654238,7.785528046643149,6.431289271380617,1,Device,2.0335628986358643
Device3,33.31131334069992,3.5493617090600704,4.6030779985274926,1,Device,2.0313758850097656
Device4,12.141409622546186,2.2955299781070324,5.063483913805776,2,Device,2.0572524070739746
Device5,31.0424045789865,7.721518658854234,8.52680575578589,3,Device,2.049434185028076
Device1,29.319082019013972,6.695138864783053,9.93013453523548,1,Device,2.0475661754608154
Device2,43.676455782739296,7.732025928634964,6.8057498622748795,3,Device,2.040410041809082
Device3,27.30412779061144,4.050699983271519,5.4712697623241295,3,Device,2.0353801250457764
Device4,26.27163053073877,4.502754725741794,9.55888864015448,1,Device,2.0361437797546387
Device5,55.122138973262395,4.5601800614614065,4.059506288948356,1,Edge,2.0590968132019043
Device1,31.50752437339382,1.6273789930279312,8.684705083152293,3,Device,2.059086322784424
Device3,27.484481841674512,7.488874290172431,2.8654035693389126,2,Device,2.0576539039611816
Device4,48.72029754319083,6.839654429193887,2.3514574605572127,3,Device,2.0901694297790527
Device5,62.43817729014347,1.0420799344332548,7.022733648357474,3,Edge,2.0443191528320312
Device1,36.56786930978292,7.86639975603598,5.334831265600414,3,Device,2.0575501918792725
Device2,25.10481752633087,6.592661287281309,9.305670249986534,3,Device,2.0330188274383545
Device3,58.99602688439513,2.290314335421383,4.282081252335622,3,Edge,2.0404937267303467
Device4,49.422353876274364,4.680238239834731,4.079935781937176,3,Device,2.0448899269104004
Device5,13.961742019325808,7.356201408111952,5.282931111935084,3,Device,2.034775733947754
Device1,14.685481062022648,1.7905145220397127,7.633752049784162,3,Device,2.051378011703491
Device2,48.16122237671601,5.771745949008635,2.882328473381307,2,Device,2.0225656032562256
Device4,53.62223512377975,3.218031081944665,8.365179494558213,2,Edge,2.0312376022338867
Device5,22.135622740132675,2.8771088393263495,5.117593497881251,1,Device,2.0385243892669678
Device1,42.38063673555474,6.383431249231873,4.586670645844003,3,Device,2.0282561779022217
Device2,28.74455229039443,7.733958794221001,5.921528677552717,1,Device,2.0328471660614014
Device3,53.53166462844362,5.741659141858345,5.6868406368225415,1,Edge,2.0497212409973145
Device4,61.374673619169705,1.0787036452484138,3.0245501684117535,2,Edge,2.024040699005127
Device5,16.661985415565987,4.608213182800366,3.8427302574063136,1,Device,2.025737762451172
Device1,31.34002184335903,2.0166241038344395,6.667306968111086,1,Device,2.0475265979766846
Device2,32.92779764954243,3.4803558202773166,8.424695281035431,2,Device,2.040656328201294
Device3,10.662285137081334,1.5814247597936169,5.650074032068856,3,Device,2.0497353076934814
Device4,41.717457521236184,6.505484279742646,8.612410276965543,2,Device,2.036634922027588
Device1,32.75423622123391,1.8532764174492835,5.037455052283287,3,Device,2.023275136947632
Device2,65.29457518480397,7.183732916691394,3.7661600286535197,2,Edge,2.0475456714630127
Device3,26.87109693306979,2.6105755939889437,4.570689066514684,3,Device,2.0443227291107178
Device4,62.77458604414812,6.794745643418324,7.608578860405588,2,Edge,2.038687229156494
Device5,38.30878786802846,2.556545952379393,8.275159721815239,1,Device,2.0465164184570312
